loss: No train | epoch: 1/20000 | score: 51 | time left: 23:49:02 | avg_q: 0.0182 | epsilon: 1.0 | reward: -89 | avg time per epoch: 0:00:04 | time elapsed: 0:00:04 | 
loss: 14.0826 | epoch: 130/20000 | score: 79 | time left: 1 day, 8:09:43 | avg_q: 10.4520 | epsilon: 0.93 | reward: -80 | avg time per epoch: 0:00:05 | time elapsed: 0:12:37 | 
loss: 21.3682 | epoch: 131/20000 | score: 43 | time left: 1 day, 8:07:30 | avg_q: 10.8946 | epsilon: 0.93 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:12:42 | 
loss: 7.6185 | epoch: 132/20000 | score: 43 | time left: 1 day, 8:05:16 | avg_q: 11.8606 | epsilon: 0.93 | reward: -91 | avg time per epoch: 0:00:05 | time elapsed: 0:12:47 | 
loss: 4.3862 | epoch: 133/20000 | score: 50 | time left: 1 day, 8:05:16 | avg_q: 10.5399 | epsilon: 0.93 | reward: -85 | avg time per epoch: 0:00:05 | time elapsed: 0:12:53 | 
loss: 21.3870 | epoch: 134/20000 | score: 53 | time left: 1 day, 8:06:03 | avg_q: 11.6760 | epsilon: 0.93 | reward: -84 | avg time per epoch: 0:00:05 | time elapsed: 0:12:59 | 
loss: 14.4715 | epoch: 135/20000 | score: 42 | time left: 1 day, 8:03:49 | avg_q: 9.8211 | epsilon: 0.93 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:13:04 | 
loss: 8.0740 | epoch: 136/20000 | score: 42 | time left: 1 day, 8:01:37 | avg_q: 11.3079 | epsilon: 0.93 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:13:09 | 
loss: 7.3571 | epoch: 137/20000 | score: 51 | time left: 1 day, 8:02:04 | avg_q: 10.9600 | epsilon: 0.93 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:13:15 | 
loss: 18.0509 | epoch: 138/20000 | score: 42 | time left: 1 day, 7:59:56 | avg_q: 11.5330 | epsilon: 0.93 | reward: -85 | avg time per epoch: 0:00:05 | time elapsed: 0:13:20 | 
loss: 7.3411 | epoch: 139/20000 | score: 42 | time left: 1 day, 7:57:51 | avg_q: 11.4962 | epsilon: 0.93 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:13:25 | 
loss: 10.8465 | epoch: 140/20000 | score: 43 | time left: 1 day, 7:56:10 | avg_q: 11.3672 | epsilon: 0.92 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:13:30 | 
loss: 15.0912 | epoch: 141/20000 | score: 42 | time left: 1 day, 7:54:10 | avg_q: 12.7143 | epsilon: 0.92 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:13:35 | 
loss: 4.2340 | epoch: 142/20000 | score: 72 | time left: 1 day, 8:00:05 | avg_q: 11.7905 | epsilon: 0.92 | reward: -77 | avg time per epoch: 0:00:05 | time elapsed: 0:13:43 | 
loss: 11.0799 | epoch: 143/20000 | score: 42 | time left: 1 day, 7:58:04 | avg_q: 12.3573 | epsilon: 0.92 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:13:48 | 
loss: 3.9185 | epoch: 144/20000 | score: 56 | time left: 1 day, 7:59:27 | avg_q: 11.4020 | epsilon: 0.92 | reward: -79 | avg time per epoch: 0:00:05 | time elapsed: 0:13:55 | 
loss: 11.2996 | epoch: 145/20000 | score: 89 | time left: 1 day, 8:08:24 | avg_q: 13.1523 | epsilon: 0.92 | reward: -70 | avg time per epoch: 0:00:05 | time elapsed: 0:14:04 | 
loss: 4.5701 | epoch: 146/20000 | score: 42 | time left: 1 day, 8:06:18 | avg_q: 11.0586 | epsilon: 0.92 | reward: -91 | avg time per epoch: 0:00:05 | time elapsed: 0:14:09 | 
loss: 7.7373 | epoch: 147/20000 | score: 42 | time left: 1 day, 8:04:17 | avg_q: 12.2471 | epsilon: 0.92 | reward: -93 | avg time per epoch: 0:00:05 | time elapsed: 0:14:14 | 
loss: 10.9886 | epoch: 148/20000 | score: 42 | time left: 1 day, 8:02:15 | avg_q: 12.0562 | epsilon: 0.92 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:14:19 | 
loss: 14.5756 | epoch: 149/20000 | score: 42 | time left: 1 day, 8:00:15 | avg_q: 12.3546 | epsilon: 0.92 | reward: -92 | avg time per epoch: 0:00:05 | time elapsed: 0:14:24 | 
loss: 7.6004 | epoch: 150/20000 | score: 42 | time left: 1 day, 7:58:15 | avg_q: 11.4893 | epsilon: 0.92 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:14:29 | 
loss: 14.5866 | epoch: 151/20000 | score: 48 | time left: 1 day, 7:57:40 | avg_q: 12.2086 | epsilon: 0.92 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:14:35 | 
loss: 21.3687 | epoch: 152/20000 | score: 57 | time left: 1 day, 7:59:00 | avg_q: 11.2837 | epsilon: 0.92 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:14:41 | 
loss: 0.9234 | epoch: 153/20000 | score: 43 | time left: 1 day, 7:57:11 | avg_q: 13.0490 | epsilon: 0.92 | reward: -93 | avg time per epoch: 0:00:05 | time elapsed: 0:14:46 | 
loss: 14.6074 | epoch: 154/20000 | score: 58 | time left: 1 day, 7:58:52 | avg_q: 11.1167 | epsilon: 0.92 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:14:53 | 
loss: 11.1728 | epoch: 155/20000 | score: 51 | time left: 1 day, 7:58:53 | avg_q: 12.0798 | epsilon: 0.92 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:14:59 | 
loss: 7.7600 | epoch: 156/20000 | score: 51 | time left: 1 day, 7:59:17 | avg_q: 11.8669 | epsilon: 0.91 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:15:05 | 
loss: 17.7405 | epoch: 157/20000 | score: 42 | time left: 1 day, 7:57:24 | avg_q: 11.7656 | epsilon: 0.91 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:15:10 | 
loss: 11.1889 | epoch: 158/20000 | score: 42 | time left: 1 day, 7:55:33 | avg_q: 12.9505 | epsilon: 0.91 | reward: -92 | avg time per epoch: 0:00:05 | time elapsed: 0:15:15 | 
loss: 21.2883 | epoch: 159/20000 | score: 42 | time left: 1 day, 7:53:43 | avg_q: 10.9184 | epsilon: 0.91 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:15:20 | 
loss: 8.0047 | epoch: 160/20000 | score: 42 | time left: 1 day, 7:51:54 | avg_q: 12.1506 | epsilon: 0.91 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:15:25 | 
loss: 14.6559 | epoch: 161/20000 | score: 42 | time left: 1 day, 7:50:09 | avg_q: 13.2430 | epsilon: 0.91 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:15:30 | 
loss: 4.2314 | epoch: 162/20000 | score: 62 | time left: 1 day, 7:53:12 | avg_q: 12.3105 | epsilon: 0.91 | reward: -82 | avg time per epoch: 0:00:05 | time elapsed: 0:15:37 | 
loss: 7.9126 | epoch: 163/20000 | score: 58 | time left: 1 day, 7:54:48 | avg_q: 13.3996 | epsilon: 0.91 | reward: -84 | avg time per epoch: 0:00:05 | time elapsed: 0:15:43 | 
loss: 18.1392 | epoch: 164/20000 | score: 42 | time left: 1 day, 7:53:03 | avg_q: 12.3291 | epsilon: 0.91 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:15:48 | 
loss: 14.3572 | epoch: 165/20000 | score: 42 | time left: 1 day, 7:51:19 | avg_q: 13.1425 | epsilon: 0.91 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:15:53 | 
loss: 7.4194 | epoch: 166/20000 | score: 42 | time left: 1 day, 7:49:34 | avg_q: 12.2168 | epsilon: 0.91 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:15:58 | 
loss: 11.0788 | epoch: 167/20000 | score: 52 | time left: 1 day, 7:49:54 | avg_q: 13.1013 | epsilon: 0.91 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:16:04 | 
loss: 10.9451 | epoch: 168/20000 | score: 42 | time left: 1 day, 7:48:12 | avg_q: 13.3121 | epsilon: 0.91 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:16:09 | 
loss: 14.5697 | epoch: 169/20000 | score: 42 | time left: 1 day, 7:46:30 | avg_q: 11.8913 | epsilon: 0.91 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:16:14 | 
loss: 7.8997 | epoch: 170/20000 | score: 42 | time left: 1 day, 7:44:51 | avg_q: 13.4905 | epsilon: 0.91 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:16:19 | 
loss: 21.8299 | epoch: 171/20000 | score: 42 | time left: 1 day, 7:43:15 | avg_q: 14.0617 | epsilon: 0.91 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:16:24 | 
loss: 18.1723 | epoch: 172/20000 | score: 51 | time left: 1 day, 7:43:21 | avg_q: 14.9356 | epsilon: 0.9 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:16:30 | 
loss: 11.1352 | epoch: 173/20000 | score: 52 | time left: 1 day, 7:43:45 | avg_q: 14.0482 | epsilon: 0.9 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:16:36 | 
loss: 11.1593 | epoch: 174/20000 | score: 77 | time left: 1 day, 7:48:57 | avg_q: 14.6864 | epsilon: 0.9 | reward: -80 | avg time per epoch: 0:00:05 | time elapsed: 0:16:45 | 
loss: 14.5082 | epoch: 175/20000 | score: 72 | time left: 1 day, 7:53:14 | avg_q: 13.8694 | epsilon: 0.9 | reward: -78 | avg time per epoch: 0:00:05 | time elapsed: 0:16:53 | 
loss: 4.3529 | epoch: 176/20000 | score: 42 | time left: 1 day, 7:51:37 | avg_q: 15.0557 | epsilon: 0.9 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:16:58 | 
loss: 14.8096 | epoch: 177/20000 | score: 42 | time left: 1 day, 7:49:57 | avg_q: 13.2731 | epsilon: 0.9 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:17:03 | 
loss: 25.1801 | epoch: 178/20000 | score: 43 | time left: 1 day, 7:48:21 | avg_q: 14.7453 | epsilon: 0.9 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:17:08 | 
loss: 14.8708 | epoch: 179/20000 | score: 42 | time left: 1 day, 7:46:43 | avg_q: 13.2932 | epsilon: 0.9 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:17:13 | 
loss: 18.1265 | epoch: 180/20000 | score: 52 | time left: 1 day, 7:47:03 | avg_q: 14.4358 | epsilon: 0.9 | reward: -81 | avg time per epoch: 0:00:05 | time elapsed: 0:17:19 | 
loss: 21.6679 | epoch: 181/20000 | score: 60 | time left: 1 day, 7:48:47 | avg_q: 15.4667 | epsilon: 0.9 | reward: -83 | avg time per epoch: 0:00:05 | time elapsed: 0:17:25 | 
loss: 14.7777 | epoch: 182/20000 | score: 55 | time left: 1 day, 7:50:08 | avg_q: 13.9626 | epsilon: 0.9 | reward: -84 | avg time per epoch: 0:00:05 | time elapsed: 0:17:32 | 
loss: 11.7362 | epoch: 183/20000 | score: 42 | time left: 1 day, 7:48:32 | avg_q: 15.5357 | epsilon: 0.9 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:17:37 | 
loss: 14.9137 | epoch: 184/20000 | score: 52 | time left: 1 day, 7:48:51 | avg_q: 14.5691 | epsilon: 0.9 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:17:43 | 
loss: 18.0332 | epoch: 185/20000 | score: 69 | time left: 1 day, 7:52:23 | avg_q: 15.4801 | epsilon: 0.9 | reward: -77 | avg time per epoch: 0:00:05 | time elapsed: 0:17:51 | 
loss: 18.3673 | epoch: 186/20000 | score: 42 | time left: 1 day, 7:50:46 | avg_q: 13.7740 | epsilon: 0.9 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:17:56 | 
loss: 14.9051 | epoch: 187/20000 | score: 42 | time left: 1 day, 7:49:13 | avg_q: 15.4212 | epsilon: 0.89 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:18:01 | 
loss: 25.2774 | epoch: 188/20000 | score: 58 | time left: 1 day, 7:50:35 | avg_q: 14.6711 | epsilon: 0.89 | reward: -80 | avg time per epoch: 0:00:05 | time elapsed: 0:18:07 | 
loss: 0.8117 | epoch: 189/20000 | score: 42 | time left: 1 day, 7:49:02 | avg_q: 15.3616 | epsilon: 0.89 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:18:12 | 
loss: 18.3613 | epoch: 190/20000 | score: 49 | time left: 1 day, 7:48:47 | avg_q: 14.5748 | epsilon: 0.89 | reward: -84 | avg time per epoch: 0:00:05 | time elapsed: 0:18:18 | 
loss: 11.4748 | epoch: 191/20000 | score: 66 | time left: 1 day, 7:51:41 | avg_q: 15.9510 | epsilon: 0.89 | reward: -82 | avg time per epoch: 0:00:05 | time elapsed: 0:18:25 | 
loss: 14.7148 | epoch: 192/20000 | score: 42 | time left: 1 day, 7:50:09 | avg_q: 13.8673 | epsilon: 0.89 | reward: -85 | avg time per epoch: 0:00:05 | time elapsed: 0:18:30 | 
loss: 12.0024 | epoch: 193/20000 | score: 42 | time left: 1 day, 7:48:38 | avg_q: 16.2761 | epsilon: 0.89 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:18:35 | 
loss: 11.6297 | epoch: 194/20000 | score: 42 | time left: 1 day, 7:47:07 | avg_q: 14.7157 | epsilon: 0.89 | reward: -85 | avg time per epoch: 0:00:05 | time elapsed: 0:18:40 | 
loss: 11.6688 | epoch: 195/20000 | score: 42 | time left: 1 day, 7:45:38 | avg_q: 15.5361 | epsilon: 0.89 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:18:45 | 
loss: 18.3037 | epoch: 196/20000 | score: 43 | time left: 1 day, 7:44:10 | avg_q: 14.9248 | epsilon: 0.89 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:18:50 | 
loss: 4.2541 | epoch: 197/20000 | score: 42 | time left: 1 day, 7:42:40 | avg_q: 15.9440 | epsilon: 0.89 | reward: -92 | avg time per epoch: 0:00:05 | time elapsed: 0:18:55 | 
loss: 14.9542 | epoch: 198/20000 | score: 42 | time left: 1 day, 7:41:12 | avg_q: 14.6369 | epsilon: 0.89 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:19:00 | 
loss: 11.2150 | epoch: 199/20000 | score: 42 | time left: 1 day, 7:39:48 | avg_q: 15.5556 | epsilon: 0.89 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:19:05 | 
loss: 4.4524 | epoch: 200/20000 | score: 42 | time left: 1 day, 7:38:24 | avg_q: 15.0749 | epsilon: 0.89 | reward: -91 | avg time per epoch: 0:00:05 | time elapsed: 0:19:10 | 
loss: 11.4821 | epoch: 201/20000 | score: 42 | time left: 1 day, 7:37:00 | avg_q: 16.5766 | epsilon: 0.89 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:19:15 | 
loss: 7.9378 | epoch: 202/20000 | score: 57 | time left: 1 day, 7:38:28 | avg_q: 14.6303 | epsilon: 0.89 | reward: -80 | avg time per epoch: 0:00:05 | time elapsed: 0:19:22 | 
loss: 15.5438 | epoch: 203/20000 | score: 52 | time left: 1 day, 7:38:47 | avg_q: 16.5112 | epsilon: 0.88 | reward: -85 | avg time per epoch: 0:00:05 | time elapsed: 0:19:28 | 
loss: 11.4640 | epoch: 204/20000 | score: 42 | time left: 1 day, 7:37:21 | avg_q: 14.4947 | epsilon: 0.88 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:19:33 | 
loss: 18.4714 | epoch: 205/20000 | score: 42 | time left: 1 day, 7:35:58 | avg_q: 16.4284 | epsilon: 0.88 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:19:38 | 
loss: 11.8553 | epoch: 206/20000 | score: 42 | time left: 1 day, 7:34:35 | avg_q: 14.8975 | epsilon: 0.88 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:19:42 | 
loss: 11.6012 | epoch: 207/20000 | score: 43 | time left: 1 day, 7:33:14 | avg_q: 16.5748 | epsilon: 0.88 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:19:47 | 
loss: 11.6691 | epoch: 208/20000 | score: 43 | time left: 1 day, 7:32:09 | avg_q: 15.2848 | epsilon: 0.88 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:19:53 | 
loss: 14.6969 | epoch: 209/20000 | score: 42 | time left: 1 day, 7:30:49 | avg_q: 15.4605 | epsilon: 0.88 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:19:58 | 
loss: 7.8092 | epoch: 210/20000 | score: 50 | time left: 1 day, 7:30:55 | avg_q: 15.4352 | epsilon: 0.88 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:20:03 | 
loss: 11.3648 | epoch: 211/20000 | score: 51 | time left: 1 day, 7:31:06 | avg_q: 16.3207 | epsilon: 0.88 | reward: -79 | avg time per epoch: 0:00:05 | time elapsed: 0:20:09 | 
loss: 11.3415 | epoch: 212/20000 | score: 42 | time left: 1 day, 7:29:47 | avg_q: 16.0135 | epsilon: 0.88 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:20:14 | 
loss: 14.6076 | epoch: 213/20000 | score: 42 | time left: 1 day, 7:28:35 | avg_q: 15.6448 | epsilon: 0.88 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:20:19 | 
loss: 7.8176 | epoch: 214/20000 | score: 52 | time left: 1 day, 7:28:54 | avg_q: 16.9568 | epsilon: 0.88 | reward: -85 | avg time per epoch: 0:00:05 | time elapsed: 0:20:25 | 
loss: 22.0604 | epoch: 215/20000 | score: 61 | time left: 1 day, 7:30:37 | avg_q: 15.1706 | epsilon: 0.88 | reward: -78 | avg time per epoch: 0:00:05 | time elapsed: 0:20:32 | 
loss: 7.9998 | epoch: 216/20000 | score: 42 | time left: 1 day, 7:29:20 | avg_q: 16.7181 | epsilon: 0.88 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:20:37 | 
loss: 18.2196 | epoch: 217/20000 | score: 43 | time left: 1 day, 7:28:04 | avg_q: 16.0950 | epsilon: 0.88 | reward: -92 | avg time per epoch: 0:00:05 | time elapsed: 0:20:42 | 
loss: 7.7950 | epoch: 218/20000 | score: 43 | time left: 1 day, 7:26:47 | avg_q: 16.1186 | epsilon: 0.88 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:20:47 | 
loss: 11.3817 | epoch: 219/20000 | score: 42 | time left: 1 day, 7:25:32 | avg_q: 15.9489 | epsilon: 0.87 | reward: -91 | avg time per epoch: 0:00:05 | time elapsed: 0:20:52 | 
loss: 18.1907 | epoch: 220/20000 | score: 42 | time left: 1 day, 7:24:17 | avg_q: 16.0754 | epsilon: 0.87 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:20:57 | 
loss: 11.5194 | epoch: 221/20000 | score: 42 | time left: 1 day, 7:23:05 | avg_q: 17.4282 | epsilon: 0.87 | reward: -91 | avg time per epoch: 0:00:05 | time elapsed: 0:21:02 | 
loss: 18.5317 | epoch: 222/20000 | score: 42 | time left: 1 day, 7:22:17 | avg_q: 14.8661 | epsilon: 0.87 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:21:07 | 
loss: 22.5984 | epoch: 223/20000 | score: 50 | time left: 1 day, 7:22:29 | avg_q: 16.2118 | epsilon: 0.87 | reward: -83 | avg time per epoch: 0:00:05 | time elapsed: 0:21:13 | 
loss: 7.8637 | epoch: 224/20000 | score: 52 | time left: 1 day, 7:22:50 | avg_q: 17.9483 | epsilon: 0.87 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:21:19 | 
loss: 19.1156 | epoch: 225/20000 | score: 42 | time left: 1 day, 7:21:36 | avg_q: 15.7658 | epsilon: 0.87 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:21:24 | 
loss: 8.5013 | epoch: 226/20000 | score: 42 | time left: 1 day, 7:20:25 | avg_q: 17.6207 | epsilon: 0.87 | reward: -92 | avg time per epoch: 0:00:05 | time elapsed: 0:21:29 | 
loss: 18.7513 | epoch: 227/20000 | score: 42 | time left: 1 day, 7:19:14 | avg_q: 15.8960 | epsilon: 0.87 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:21:34 | 
loss: 8.3661 | epoch: 228/20000 | score: 42 | time left: 1 day, 7:18:05 | avg_q: 17.2120 | epsilon: 0.87 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:21:39 | 
loss: 11.1313 | epoch: 229/20000 | score: 50 | time left: 1 day, 7:18:15 | avg_q: 16.3825 | epsilon: 0.87 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:21:45 | 
loss: 4.6212 | epoch: 230/20000 | score: 42 | time left: 1 day, 7:17:04 | avg_q: 17.2082 | epsilon: 0.87 | reward: -93 | avg time per epoch: 0:00:05 | time elapsed: 0:21:50 | 
loss: 7.9805 | epoch: 231/20000 | score: 88 | time left: 1 day, 7:22:46 | avg_q: 18.1730 | epsilon: 0.87 | reward: -73 | avg time per epoch: 0:00:05 | time elapsed: 0:21:59 | 
loss: 4.4234 | epoch: 232/20000 | score: 42 | time left: 1 day, 7:21:35 | avg_q: 17.4294 | epsilon: 0.87 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:22:04 | 
loss: 11.6148 | epoch: 233/20000 | score: 42 | time left: 1 day, 7:20:26 | avg_q: 18.0678 | epsilon: 0.87 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:22:09 | 
loss: 15.3489 | epoch: 234/20000 | score: 50 | time left: 1 day, 7:20:37 | avg_q: 16.8556 | epsilon: 0.87 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:22:15 | 
loss: 14.9365 | epoch: 235/20000 | score: 43 | time left: 1 day, 7:19:29 | avg_q: 18.3008 | epsilon: 0.86 | reward: -92 | avg time per epoch: 0:00:05 | time elapsed: 0:22:20 | 
loss: 15.0782 | epoch: 236/20000 | score: 42 | time left: 1 day, 7:18:20 | avg_q: 17.1887 | epsilon: 0.86 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:22:25 | 
loss: 14.9852 | epoch: 237/20000 | score: 42 | time left: 1 day, 7:17:12 | avg_q: 18.7244 | epsilon: 0.86 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:22:30 | 
loss: 11.6266 | epoch: 238/20000 | score: 42 | time left: 1 day, 7:16:04 | avg_q: 17.1764 | epsilon: 0.86 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:22:35 | 
loss: 8.3658 | epoch: 239/20000 | score: 42 | time left: 1 day, 7:14:56 | avg_q: 18.7101 | epsilon: 0.86 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:22:40 | 
loss: 15.5048 | epoch: 240/20000 | score: 42 | time left: 1 day, 7:13:50 | avg_q: 16.9026 | epsilon: 0.86 | reward: -92 | avg time per epoch: 0:00:05 | time elapsed: 0:22:45 | 
loss: 4.7640 | epoch: 241/20000 | score: 42 | time left: 1 day, 7:12:44 | avg_q: 18.4152 | epsilon: 0.86 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:22:50 | 
loss: 4.5063 | epoch: 242/20000 | score: 42 | time left: 1 day, 7:12:00 | avg_q: 15.7891 | epsilon: 0.86 | reward: -87 | avg time per epoch: 0:00:05 | time elapsed: 0:22:55 | 
loss: 11.9949 | epoch: 243/20000 | score: 42 | time left: 1 day, 7:10:55 | avg_q: 17.5767 | epsilon: 0.86 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:23:00 | 
loss: 18.3935 | epoch: 244/20000 | score: 42 | time left: 1 day, 7:09:50 | avg_q: 17.5795 | epsilon: 0.86 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:23:05 | 
loss: 4.3890 | epoch: 245/20000 | score: 68 | time left: 1 day, 7:12:24 | avg_q: 17.2517 | epsilon: 0.86 | reward: -77 | avg time per epoch: 0:00:05 | time elapsed: 0:23:13 | 
loss: 25.1775 | epoch: 246/20000 | score: 42 | time left: 1 day, 7:11:20 | avg_q: 17.8802 | epsilon: 0.86 | reward: -85 | avg time per epoch: 0:00:05 | time elapsed: 0:23:18 | 
loss: 4.2889 | epoch: 247/20000 | score: 54 | time left: 1 day, 7:11:52 | avg_q: 17.6910 | epsilon: 0.86 | reward: -82 | avg time per epoch: 0:00:05 | time elapsed: 0:23:24 | 
loss: 7.6118 | epoch: 248/20000 | score: 42 | time left: 1 day, 7:10:47 | avg_q: 17.2931 | epsilon: 0.86 | reward: -94 | avg time per epoch: 0:00:05 | time elapsed: 0:23:29 | 
loss: 7.9589 | epoch: 249/20000 | score: 43 | time left: 1 day, 7:09:47 | avg_q: 17.6160 | epsilon: 0.86 | reward: -88 | avg time per epoch: 0:00:05 | time elapsed: 0:23:34 | 
loss: 4.3078 | epoch: 250/20000 | score: 42 | time left: 1 day, 7:08:42 | avg_q: 17.9322 | epsilon: 0.85 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:23:39 | 
loss: 15.3814 | epoch: 251/20000 | score: 42 | time left: 1 day, 7:07:41 | avg_q: 18.7344 | epsilon: 0.85 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:23:44 | 
loss: 11.5034 | epoch: 252/20000 | score: 42 | time left: 1 day, 7:06:39 | avg_q: 18.1884 | epsilon: 0.85 | reward: -90 | avg time per epoch: 0:00:05 | time elapsed: 0:23:49 | 
loss: 15.2277 | epoch: 253/20000 | score: 42 | time left: 1 day, 7:05:37 | avg_q: 18.9157 | epsilon: 0.85 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:23:54 | 
loss: 15.4294 | epoch: 254/20000 | score: 42 | time left: 1 day, 7:04:35 | avg_q: 17.3706 | epsilon: 0.85 | reward: -89 | avg time per epoch: 0:00:05 | time elapsed: 0:23:59 | 
loss: 11.8543 | epoch: 255/20000 | score: 42 | time left: 1 day, 7:03:35 | avg_q: 20.1827 | epsilon: 0.85 | reward: -92 | avg time per epoch: 0:00:05 | time elapsed: 0:24:03 | 
loss: 8.8951 | epoch: 256/20000 | score: 42 | time left: 1 day, 7:02:34 | avg_q: 17.0726 | epsilon: 0.85 | reward: -86 | avg time per epoch: 0:00:05 | time elapsed: 0:24:08 | 
loss: 8.6169 | epoch: 257/20000 | score: 54 | time left: 1 day, 7:03:07 | avg_q: 19.8286 | epsilon: 0.85 | reward: -85 | avg time per epoch: 0:00:05 | time elapsed: 0:24:15 | 
